Ticker,Weight
AFKS,0.13999999999983115
ALRS,9.338918213096684e-14
GAZP,2.0561199003783698e-13
GMKN,1.0803822921431682e-13
LKOH,0.13999999999870055
MAGN,1.0066799461899719e-13
MTSS,5.424737915815658e-13
MVID,1.1921521971557745e-13
NVTK,1.0162158393816819e-13
PHOR,2.7075325145732113e-13
ROSN,7.465190222223277e-14
RUAL,0.13999999999979384
SBER,0.1399999999997655
SIBN,6.485885045481381e-14
SNGS,5.678912280001135e-13
TATN,0.1399999999996597
RISK_FREE,0.3
