secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
KG000A3LSC78,TQCB,Кыргыз. 01,2024-08-13,100.2954,,,,,0,0.0,,,2025-12-25,14.87,,2.1767,15.5,3.88,100.0,KGS,58
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-08-13,96.14,96.16,95.5,96.16,96.06,2129,204517.16,18.65,18.73,2025-12-26,15.07,,1.8931,14.5,3.63,100.0,RUB,58
RU000A0JQ5C5,TQIR,НПФ 01,2024-08-13,,,,,,0,0.0,,,2029-05-06,,,763.97,5.0,1000.55,1000.0,RUB,58
RU000A0JQAM6,TQCB,ДОМ.РФ15об,2024-08-13,98.88,,,,,0,0.0,,,2028-09-15,1.07,,76.53,18.5,93.26,1000.0,RUB,58
RU000A0JQRD9,TQCB,РЖД-23 обл,2024-08-13,96.37,97.33,96.27,97.33,96.64,743,718039.6,17.74,16.97,2025-01-16,5.17,,5.59,7.85,39.14,1000.0,RUB,58
RU000A0JR4U9,TQCB,ГлДорога 3,2024-08-13,99.5,,,,,0,0.0,,,2028-10-30,2.73,,19.25,4.0,24.93,625.0,RUB,58
RU000A0JRJB8,TQCB,ЗСД 01,2024-08-13,129.95,129.95,129.95,129.95,129.95,2,2599.0,5.2,5.2,2031-05-13,62.67,,24.03,10.44,52.06,1000.0,RUB,58
RU000A0JRJL7,TQCB,ЗСД 02,2024-08-13,122.96,,,,,0,0.0,,,2031-05-13,,,24.03,10.44,52.06,1000.0,RUB,58
RU000A0JRU20,TQCB,СЗКК 03,2024-08-13,90.78,,,,,0,0.0,,,2031-09-26,1.7,,26.99,10.69,37.79,709.0,RUB,58
RU000A0JRU46,TQCB,СЗКК 04,2024-08-13,91.2,91.19,91.19,91.2,91.2,13,8405.62,108.76,108.76,2031-09-26,1.7,,26.99,10.69,37.79,709.0,RUB,58
RU000A0JRZ74,TQCB,БМБанкБ03,2024-08-13,85.79,,,,,0,0.0,,,2025-07-16,11.2,,0.01,0.01,0.05,1000.0,RUB,58
RU000A0JS4J1,TQCB,ЗСД 03,2024-08-13,112.49,,,,,0,0.0,,,2032-02-06,,,48.26,9.84,49.07,1000.0,RUB,58
RU000A0JS4K9,TQCB,ЗСД 04,2024-08-13,99.0,,,,,0,0.0,,,2032-02-06,,,48.26,9.84,49.07,1000.0,RUB,58
RU000A0JS4L7,TQCB,ЗСД 05,2024-08-13,116.3,,,,,0,0.0,,,2032-02-06,,,48.26,9.84,49.07,1000.0,RUB,58
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2024-08-13,97.9,97.9,97.9,97.9,97.9,1,979.0,13.92,13.92,2032-02-17,6.23,,42.71,9.28,46.27,1000.0,RUB,58
RU000A0JS934,TQCB,ЕАБР11,2024-08-13,96.7,96.7,96.7,96.7,96.7,18,17406.0,18.22,18.22,2025-01-24,5.43,,4.68,9.5,47.37,1000.0,RUB,58
RU000A0JS9X1,TQIR,СитиматНН,2024-08-13,,,,,,0,0.0,,,2036-12-20,,,,0.0,127.7,1000.0,RUB,58
RU000A0JSGV0,TQCB,РЖД-32 обл,2024-08-13,88.88,89.84,88.45,89.85,89.27,22,19639.4,17.63,17.34,2032-06-25,21.17,,10.47,9.8,48.87,1000.0,RUB,58
RU000A0JSQ58,TQCB,ФСК РС-22,2024-08-13,99.32,99.32,99.32,99.32,99.32,5,4966.0,17.48,17.48,2027-07-21,11.0,2025-07-30,8.77,16.0,79.78,1000.0,RUB,58
RU000A0JT403,TQCB,ВЭБ.РФ 18,2024-08-13,98.66,98.6,98.6,99.0,98.69,8,7895.3,20.07,19.77,2032-09-17,1.47,2024-10-01,28.79,7.67,38.24,1000.0,RUB,58
RU000A0JT6B2,TQCB,ВЭБ.РФ 19,2024-08-13,98.89,100.0,95.75,100.0,97.83,20,19566.6,15.53,16.35,2032-09-23,17.53,2026-04-04,51.0,14.21,70.86,1000.0,RUB,58
RU000A0JT7T2,TQCB,ФСК РС-21,2024-08-13,99.85,,,,,0,0.0,,,2027-10-06,,2025-04-16,41.1,12.0,59.84,1000.0,RUB,58
RU000A0JTB96,TQCB,ГлДорога 7,2024-08-13,88.73,,,,,0,0.0,,,2029-10-30,,,23.01,4.0,29.92,750.0,RUB,58
RU000A0JTFB2,TQCB,ГлДорога 6,2024-08-13,96.99,,,,,0,0.0,,,2028-11-22,,,17.67,4.0,24.93,625.0,RUB,58
RU000A0JTU85,TQCB,РЖД-28 обл,2024-08-13,98.83,99.68,98.11,99.68,98.36,4254,4184401.1,17.72,18.65,2028-03-21,7.0,,57.53,15.0,74.79,1000.0,RUB,58
RU000A0JTW83,TQCB,ДОМ.РФ25об,2024-08-13,101.99,,,,,0,0.0,,,2026-10-01,,2024-10-03,16.07,17.05,34.38,800.0,RUB,58
RU000A0JTYJ6,TQCB,ФСК РС-23,2024-08-13,,,,,,0,0.0,,,2048-04-27,,,18.63,8.72,21.74,1000.0,RUB,58
RU000A0JTYK4,TQCB,ФСК РС-28,2024-08-13,,,,,,0,0.0,,,2048-04-27,,,18.63,8.72,21.74,1000.0,RUB,58
RU000A0JTZF1,TQCB,ДОМ.РФ26об,2024-08-13,116.05,,,,,0,0.0,,,2029-11-01,,2024-11-05,4.6,14.0,35.29,1000.0,RUB,58
RU000A0JU0N7,TQCB,БМБанкБ02,2024-08-13,84.5,,,,,0,0.0,,,2025-09-24,13.53,,0.04,0.01,0.05,1000.0,RUB,58
