security_code,full_name,yield,duration_years,risk_adjusted_yield,bond_score,price_pct,weight
RU000A0JUAH8,РЖД-30 обл,20.63,0.5108333333333334,40.384991843393145,1.0263065046840634,101.37,0.3305
KG000A3LSJ06,Кыргыз. 02,20.77,0.6583333333333333,31.549367088607596,1.0235564292850587,96.8,0.2565
RU000A0JSGV0,РЖД-32 обл,20.96,1.1358333333333335,18.4534115920763,0.871109119433426,89.6,0.1487
RU000A0JT6B2,ВЭБ.РФ 19,19.91,0.9225,21.582655826558266,0.7159684985887792,96.0,0.183
RU000A0JT403,ВЭБ.РФ 18,20.11,2.0775,9.679903730445245,0.5763544578018399,96.03,0.0813
