secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
KG000A3LSC78,TQCB,Кыргыз. 01,2024-03-22,97.5,97.5,97.5,97.5,97.5,5,500.79,18.01,18.01,2025-12-25,19.07,,3.8479,15.5,3.88,100.0,KGS,58
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-03-22,98.82,99.72,98.74,99.9,99.48,26619,2648056.71,15.9,15.42,2025-12-26,18.57,,3.4639,14.5,3.63,100.0,RUB,58
RU000A0JQ5C5,TQIR,НПФ 01,2024-03-22,,,,,,0,0.0,,,2029-05-06,,,744.25,5.0,1000.55,1000.0,RUB,58
RU000A0JQ7Z2,TQCB,РЖД-19 обл,2024-03-22,98.39,97.84,97.84,98.5,98.18,484,475171.6,14.1,14.93,2024-07-08,3.5,,15.92,7.85,39.14,1000.0,RUB,58
RU000A0JQAM6,TQCB,ДОМ.РФ15об,2024-03-22,106.8,,,,,0,0.0,,,2028-09-15,5.8,,3.55,18.5,93.26,1000.0,RUB,58
RU000A0JQRD9,TQCB,РЖД-23 обл,2024-03-22,96.24,95.98,95.2,98.0,95.73,456,436547.8,13.24,13.98,2025-01-16,9.67,,13.76,7.85,39.14,1000.0,RUB,58
RU000A0JR4U9,TQCB,ГлДорога 3,2024-03-22,99.46,,,,,0,0.0,,,2028-10-30,,,9.38,4.0,24.93,625.0,RUB,58
RU000A0JRJB8,TQCB,ЗСД 01,2024-03-22,115.0,123.94,115.0,123.94,117.98,3,3539.4,7.82,7.3,2031-05-13,63.5,,34.9,10.44,52.06,1000.0,RUB,58
RU000A0JRJL7,TQCB,ЗСД 02,2024-03-22,122.99,,,,,0,0.0,,,2031-05-13,,,34.9,10.44,52.06,1000.0,RUB,58
RU000A0JRU20,TQCB,СЗКК 03,2024-03-22,99.74,99.74,99.74,99.74,99.74,1,738.08,17.55,17.55,2031-09-26,0.37,,27.76,8.15,30.07,740.0,RUB,58
RU000A0JRU46,TQCB,СЗКК 04,2024-03-22,98.0,98.0,98.0,98.0,98.0,1,725.2,106.26,106.26,2031-09-26,0.37,,27.76,8.15,30.07,740.0,RUB,58
RU000A0JRZ74,TQCB,БМБанкБ03,2024-03-22,89.66,89.5,88.7,89.66,89.41,109,97452.0,8.7,8.93,2025-07-16,15.93,,0.02,0.01,0.05,1000.0,RUB,58
RU000A0JS4J1,TQCB,ЗСД 03,2024-03-22,114.0,,,,,0,0.0,,,2032-02-06,,,9.44,9.84,49.07,1000.0,RUB,58
RU000A0JS4K9,TQCB,ЗСД 04,2024-03-22,109.38,,,,,0,0.0,,,2032-02-06,,,9.44,9.84,49.07,1000.0,RUB,58
RU000A0JS4L7,TQCB,ЗСД 05,2024-03-22,116.0,,,,,0,0.0,,,2032-02-06,,,9.44,9.84,49.07,1000.0,RUB,58
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2024-03-22,95.31,95.66,95.27,96.7,96.07,88,84539.2,15.43,14.43,2032-02-17,10.97,,6.1,9.28,46.27,1000.0,RUB,58
RU000A0JS934,TQCB,ЕАБР11,2024-03-22,98.0,,,,,0,0.0,,,2025-01-24,,,14.58,9.5,47.37,1000.0,RUB,58
RU000A0JS9X1,TQIR,СитиматНН,2024-03-22,,,,,,0,0.0,,,2036-12-20,,,109.01,11.5,115.0,1000.0,RUB,58
RU000A0JSGV0,TQCB,РЖД-32 обл,2024-03-22,92.89,90.68,90.68,92.89,92.43,251,232004.7,13.97,14.24,2032-06-25,24.83,,20.67,9.8,48.87,1000.0,RUB,58
RU000A0JSQ58,TQCB,ФСК РС-22,2024-03-22,97.77,98.5,97.77,98.5,97.77,966,944466.2,16.86,16.86,2027-07-21,4.03,2024-07-31,14.54,9.15,45.62,1000.0,RUB,58
RU000A0JT403,TQCB,ВЭБ.РФ 18,2024-03-22,96.89,95.24,95.24,96.89,96.74,12,11609.1,14.71,15.06,2032-09-17,5.97,2024-10-01,36.77,7.67,38.24,1000.0,RUB,58
