Ticker,Weight
AFKS,0.13999999998697676
ALRS,6.0178943122391194e-12
GAZP,0.0
GMKN,6.458044814094601e-12
LKOH,5.225800856209577e-12
MAGN,6.438518056622831e-12
MTSS,2.3192551490414103e-10
MVID,8.28203295721121e-12
NVTK,6.313432470032436e-12
PHOR,0.13999999978915506
ROSN,5.147136189229908e-12
RUAL,0.1399999999863978
SBER,0.1399999999860333
SIBN,5.924648964030357e-12
SNGS,6.2546675530989125e-12
TATN,0.13999999998636747
RISK_FREE,0.3
