secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-09-02,95.29,95.11,94.71,96.46,95.57,8090,773184.31,19.68,19.4,2025-12-26,14.4,,2.6583,14.5,3.63,100,RUB,58
RU000A0JQRD9,TQCB,РЖД-23 обл,2024-09-02,96.43,96.43,96.38,96.62,96.53,1696,1637153.3,18.99,18.66,2025-01-16,4.5,,9.89,7.85,39.14,1000,RUB,58
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2024-09-02,95.01,96.7,94.85,96.7,95.85,48,46005.7,21.8,19.59,2032-02-17,5.83,,1.53,9.28,46.27,1000,RUB,58
RU000A0JSGV0,TQCB,РЖД-32 обл,2024-09-02,86.29,86.93,83.16,86.93,85.73,314,269206.1,19.89,20.34,2032-06-25,20.47,,15.84,9.8,48.87,1000,RUB,58
RU000A0JSQ58,TQCB,ФСК РС-22,2024-09-02,98.22,100.75,98.22,100.75,98.33,30,29499.8,19.02,18.87,2027-07-21,10.3,2025-07-30,17.53,16.0,79.78,1000,RUB,58
RU000A0JT403,TQCB,ВЭБ.РФ 18,2024-09-02,99.5,99.6,99.18,99.6,99.51,27,26868.0,15.93,15.75,2032-09-17,0.8,2024-10-01,32.99,7.67,38.24,1000,RUB,58
RU000A0JT6B2,TQCB,ВЭБ.РФ 19,2024-09-02,97.99,101.38,97.99,101.38,100.11,10,10011.4,16.29,14.61,2032-09-23,16.9,2026-04-04,58.79,14.21,70.86,1000,RUB,58
RU000A0JTU85,TQCB,РЖД-28 обл,2024-09-02,97.77,98.67,97.55,98.67,97.64,5185,5062886.4,20.29,20.57,2028-03-21,6.33,,65.75,15.0,74.79,1000,RUB,58
RU000A0JU0N7,TQCB,БМБанкБ02,2024-09-02,84.5,84.5,84.5,84.5,84.5,2,1690.0,17.28,17.28,2025-09-24,12.87,,0.04,0.01,0.05,1000,RUB,58
RU000A0JUAG0,TQIR,РСГ-ФинБ01,2024-09-02,97.21,99.44,97.21,99.45,99.02,27,26734.3,34.32,22.58,2025-11-11,2.33,,50.18,16.5,82.27,1000,RUB,58
RU000A0JUAH8,TQCB,РЖД-30 обл,2024-09-02,97.9,98.75,97.43,98.75,97.57,298,290765.0,19.02,21.09,2028-11-07,2.33,2024-11-15,20.53,6.75,33.66,1000,RUB,58
RU000A0JUKX4,TQCB,ДОМ.РФ30об,2024-09-02,98.03,98.03,98.03,98.03,98.03,1,980.3,19.64,19.64,2033-03-01,5.87,2025-03-04,0.38,14.05,35.03,1000,RUB,58
RU000A0JUT85,TQCB,ПЕРЕСВЕТБ2,2024-09-02,38.56,38.55,38.55,38.56,38.56,7,2699.1,10.0,10.0,2034-08-04,120.73,,36.96,0.51,87.58,1000,RUB,58
RU000A0JUU90,TQCB,АльфаБО-13,2024-09-02,99.98,105.43,98.06,105.43,99.22,156,154777.1,12.82,328.2,2029-08-30,0.07,2024-09-05,43.65,8.9,44.38,1000,RUB,58
RU000A0JUV08,TQCB,ГПБ БО-10,2024-09-02,99.35,99.32,99.13,99.43,99.34,87719,87141237.5,19.52,19.7,2024-09-26,0.77,,35.73,8.15,41.08,1000,RUB,58
RU000A0JUW31,TQCB,РСХБ БО13,2024-09-02,99.7,99.7,99.7,99.7,99.7,5,4985.0,16.44,16.44,2024-09-27,0.8,,19.89,11.0,27.42,1000,RUB,58
RU000A0JV1X3,TQCB,РоснфтБО3,2024-09-02,97.93,98.06,97.76,98.27,98.03,1117,1095050.6,19.41,18.9,2024-11-28,2.87,,24.47,9.4,46.87,1000,RUB,58
