date,avg_sentiment,news_count,sentiment_ma_3d,news_count_ma_3d,sentiment_ma_7d,news_count_ma_7d,sentiment_ma_14d,news_count_ma_14d,sentiment_std_3d,sentiment_std_7d,sentiment_std_14d,sentiment_change_1d,news_count_change_1d,sentiment_zscore_3d,sentiment_zscore_7d,sentiment_zscore_14d
2025-01-03,0.0,2,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-04,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0
2025-01-05,0.0,0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-06,0.0,2,0.0,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2025-01-07,0.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
2025-01-08,0.0,0,0.0,1.0,0.0,0.8333333333333334,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
2025-01-09,0.0,3,0.0,1.3333333333333333,0.0,1.1428571428571428,0.0,1.1428571428571428,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2025-01-10,0.004901960784313725,8,0.0016339869281045752,3.6666666666666665,0.0007002801120448179,2.0,0.0006127450980392157,2.0,0.0028301483783805185,0.0018527670245550355,0.0017331048558493812,0.004901960784313725,5.0,1.1547005383792515,2.2677868380553634,2.4748737341529163
2025-01-11,0.0,0,0.0016339869281045752,3.6666666666666665,0.0007002801120448179,2.0,0.0005446623093681917,1.7777777777777777,0.0028301483783805185,0.0018527670245550355,0.0016339869281045752,-0.004901960784313725,-8.0,-0.5773502691896257,-0.3779644730092272,-0.3333333333333333
2025-01-12,0.0,0,0.0016339869281045752,2.6666666666666665,0.0007002801120448179,2.0,0.0004901960784313725,1.6,0.0028301483783805185,0.0018527670245550355,0.0015501361079256761,0.0,0.0,-0.5773502691896257,-0.3779644730092272,-0.31622776601683794
2025-01-13,0.0,5,0.0,1.6666666666666667,0.0007002801120448179,2.4285714285714284,0.000445632798573975,1.9090909090909092,0.0,0.0018527670245550355,0.0014779967871459002,0.0,5.0,0.0,-0.3779644730092272,-0.3015113445777636
2025-01-14,0.0,2,0.0,2.3333333333333335,0.0007002801120448179,2.5714285714285716,0.0004084967320261438,1.9166666666666667,0.0,0.0018527670245550355,0.0014150741891902593,0.0,-3.0,0.0,-0.3779644730092272,-0.28867513459481287
2025-01-15,0.0,5,0.0,4.0,0.0007002801120448179,3.2857142857142856,0.0003770739064856712,2.1538461538461537,0.0,0.0018527670245550355,0.0013595593044736008,0.0,3.0,0.0,-0.3779644730092272,-0.2773500981126146
2025-01-16,0.0,5,0.0,4.0,0.0007002801120448179,3.5714285714285716,0.00035014005602240897,2.357142857142857,0.0,0.0018527670245550355,0.0013101041270216882,0.0,0.0,0.0,-0.3779644730092272,-0.2672612419124244
2025-01-17,0.0,1,0.0,3.6666666666666665,0.0,2.5714285714285716,0.00035014005602240897,2.2857142857142856,0.0,0.0,0.0013101041270216882,0.0,-4.0,0.0,0.0,-0.2672612419124244
2025-01-18,0.0,0,0.0,2.0,0.0,2.5714285714285716,0.00035014005602240897,2.2857142857142856,0.0,0.0,0.0013101041270216882,0.0,-1.0,0.0,0.0,-0.2672612419124244
2025-01-19,0.0,0,0.0,0.3333333333333333,0.0,2.5714285714285716,0.00035014005602240897,2.2857142857142856,0.0,0.0,0.0013101041270216882,0.0,0.0,0.0,0.0,-0.2672612419124244
2025-01-20,0.0,1,0.0,0.3333333333333333,0.0,2.0,0.00035014005602240897,2.2142857142857144,0.0,0.0,0.0013101041270216882,0.0,1.0,0.0,0.0,-0.2672612419124244
2025-01-21,0.0,2,0.0,1.0,0.0,2.0,0.00035014005602240897,2.2857142857142856,0.0,0.0,0.0013101041270216882,0.0,1.0,0.0,0.0,-0.2672612419124244
