Ticker,Weight
AFKS,0.13999999999996696
ALRS,2.3214489129579327e-14
GAZP,1.3591489045339243e-13
GMKN,2.6619149925659963e-14
LKOH,0.1399999999995929
MAGN,2.738315148886591e-14
MTSS,2.161676167046478e-13
MVID,3.228940268445648e-14
NVTK,6.600953237533437e-14
PHOR,0.0
ROSN,1.9026736718379105e-14
RUAL,0.13999999999995347
SBER,0.13999999999994991
SIBN,1.891318710312052e-14
SNGS,2.3521930784338394e-14
TATN,0.13999999999995144
RISK_FREE,0.3
