secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
KG000A3LSC78,TQCB,Кыргыз. 01,2024-09-05,96.0,96.0,96.0,96.0,96.0,1,101.19,20.15,20.15,2025-12-25,14.17,,3.1768,15.5,3.88,100.0,KGS,58
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-09-05,95.86,95.99,95.31,96.49,95.79,2704,259025.16,19.13,19.2,2025-12-26,14.3,,2.7792,14.5,3.63,100.0,RUB,58
RU000A0JQ5C5,TQIR,НПФ 01,2024-09-05,,,,,,0,0.0,,,2029-05-06,,,767.12,5.0,1000.55,1000.0,RUB,58
RU000A0JQAM6,TQCB,ДОМ.РФ15об,2024-09-05,105.0,,,,,0,0.0,,,2028-09-15,,,88.19,18.5,93.26,1000.0,RUB,58
RU000A0JQRD9,TQCB,РЖД-23 обл,2024-09-05,96.55,96.64,96.52,97.1,96.83,1119,1083504.4,18.84,17.9,2025-01-16,4.4,,10.54,7.85,39.14,1000.0,RUB,58
RU000A0JR4U9,TQCB,ГлДорога 3,2024-09-05,87.06,,,,,0,0.0,,,2028-10-30,1.97,,20.82,4.0,24.93,625.0,RUB,58
RU000A0JRJB8,TQCB,ЗСД 01,2024-09-05,124.97,124.97,124.97,124.97,124.97,16,19995.2,5.95,5.95,2031-05-13,61.5,,30.6,10.44,52.06,1000.0,RUB,58
RU000A0JRJL7,TQCB,ЗСД 02,2024-09-05,114.85,,,,,0,0.0,,,2031-05-13,,,30.6,10.44,52.06,1000.0,RUB,58
RU000A0JRU20,TQCB,СЗКК 03,2024-09-05,89.91,89.93,89.91,89.93,89.92,2,1275.06,315.92,315.35,2031-09-26,0.93,,31.77,10.69,37.79,709.0,RUB,58
RU000A0JRU46,TQCB,СЗКК 04,2024-09-05,89.0,,,,,0,0.0,,,2031-09-26,0.93,,31.77,10.69,37.79,709.0,RUB,58
RU000A0JRZ74,TQCB,БМБанкБ03,2024-09-05,89.69,,,,,0,0.0,,,2025-07-16,10.43,,0.01,0.01,0.05,1000.0,RUB,58
RU000A0JS4J1,TQCB,ЗСД 03,2024-09-05,112.49,,,,,0,0.0,,,2032-02-06,,,5.39,9.84,49.07,1000.0,RUB,58
RU000A0JS4K9,TQCB,ЗСД 04,2024-09-05,96.72,,,,,0,0.0,,,2032-02-06,,,5.39,9.84,49.07,1000.0,RUB,58
RU000A0JS4L7,TQCB,ЗСД 05,2024-09-05,116.3,,,,,0,0.0,,,2032-02-06,,,5.39,9.84,49.07,1000.0,RUB,58
