Ticker,Weight
AFKS,0.08999999999998813
ALRS,1.6331760063564143e-14
GAZP,0.089999999999983
GMKN,1.777612896197291e-14
LKOH,0.08999999999975802
MAGN,1.6828155820894997e-14
MTSS,0.059999999999974844
MVID,2.0980201334146587e-14
NVTK,2.1669494404936868e-13
PHOR,0.0
ROSN,1.230590116445168e-14
RUAL,0.0899999999999797
SBER,0.089999999999979
SIBN,1.2724587965083548e-14
SNGS,4.555987531273047e-14
TATN,0.08999999999997971
RISK_FREE,0.4
