secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-06-13,96.29,95.4,95.01,97.0,96.25,12035,1158362.2,18.17,18.2,2025-12-26,16.5,,3.1014,14.5,3.63,100.0,RUB,58
RU000A0JQ7Z2,TQCB,РЖД-19 обл,2024-06-13,99.51,99.9,99.51,99.99,99.78,831,829154.7,15.95,11.42,2024-07-08,0.8,,33.77,7.85,39.14,1000.0,RUB,58
RU000A0JQRD9,TQCB,РЖД-23 обл,2024-06-13,96.0,95.41,95.4,96.2,95.0,435,417202.6,15.7,17.77,2025-01-16,6.97,,31.62,7.85,39.14,1000.0,RUB,58
RU000A0JRU46,TQCB,СЗКК 04,2024-06-13,95.0,95.0,95.0,95.0,95.0,11,7409.05,30.58,30.58,2031-09-26,3.73,,14.33,10.69,37.79,709.0,RUB,58
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2024-06-13,95.75,94.62,94.62,95.75,95.37,9,8583.3,16.48,17.15,2032-02-17,8.27,,27.2,9.28,46.27,1000.0,RUB,58
RU000A0JSGV0,TQCB,РЖД-32 обл,2024-06-13,89.36,89.28,88.76,89.36,89.25,52,46411.9,16.73,16.8,2032-06-25,22.07,,42.96,9.8,48.87,1000.0,RUB,58
RU000A0JSQ58,TQCB,ФСК РС-22,2024-06-13,98.85,98.85,98.85,98.85,98.85,85,84022.5,20.9,20.9,2027-07-21,1.33,2024-07-31,35.35,9.15,45.62,1000.0,RUB,58
RU000A0JT403,TQCB,ВЭБ.РФ 18,2024-06-13,97.73,97.73,97.73,97.73,97.73,1,977.3,16.55,16.55,2032-09-17,3.5,2024-10-01,15.97,7.67,38.24,1000.0,RUB,58
RU000A0JTU85,TQCB,РЖД-28 обл,2024-06-13,98.29,98.8,98.25,98.8,98.3,528,519023.0,18.09,18.07,2028-03-21,9.03,,32.47,15.0,74.79,1000.0,RUB,58
RU000A0JUAG0,TQIR,РСГ-ФинБ01,2024-06-13,98.49,98.5,98.49,98.5,98.49,5,4924.7,21.38,21.38,2025-11-11,5.03,,13.56,16.5,82.27,1000.0,RUB,58
RU000A0JUAH8,TQCB,РЖД-30 обл,2024-06-13,96.0,95.76,95.42,96.25,96.0,1419,1362179.9,17.86,17.86,2028-11-07,5.03,2024-11-15,5.55,6.75,33.66,1000.0,RUB,58
RU000A0JUQ39,TQCB,ГПБ БО-09,2024-06-13,99.97,99.79,99.79,99.97,99.96,598,597781.9,6.52,6.81,2024-06-27,0.43,,26.16,5.65,28.33,1000.0,RUB,58
RU000A0JUQC5,TQCB,АшинМЗ БО1,2024-06-13,99.88,99.52,99.5,100.02,99.7,728,725846.1,33.24,63.23,2024-06-17,0.1,,80.47,16.5,82.27,1000.0,RUB,58
RU000A0JUT85,TQCB,ПЕРЕСВЕТБ2,2024-06-13,24.59,23.93,23.93,24.59,24.26,2,485.2,14.24,14.37,2034-08-04,123.43,,35.83,0.51,87.58,1000.0,RUB,58
RU000A0JUU90,TQCB,АльфаБО-13,2024-06-13,98.68,98.68,98.68,98.68,98.68,1,986.8,15.39,15.39,2029-08-30,2.77,,23.9,8.9,44.38,1000.0,RUB,58
RU000A0JUV08,TQCB,ГПБ БО-10,2024-06-13,97.87,97.73,97.71,98.05,97.93,1565,1532531.0,16.58,16.33,2024-09-26,3.47,,17.64,8.15,41.08,1000.0,RUB,58
RU000A0JUW31,TQCB,РСХБ БО13,2024-06-13,100.0,100.0,100.0,100.0,100.0,6,6000.0,11.44,11.44,2024-09-27,3.43,,22.9,11.0,27.42,1000.0,RUB,58
RU000A0JV1X3,TQCB,РоснфтБО3,2024-06-13,96.8,98.0,96.61,98.0,96.84,1427,1381876.3,17.64,17.54,2024-11-28,5.57,,3.61,9.4,46.87,1000.0,RUB,58
RU000A0JV219,TQCB,РоснфтБО9,2024-06-13,96.99,96.69,96.68,97.15,96.97,75,72723.9,17.14,17.2,2024-11-28,5.57,,3.61,9.4,46.87,1000.0,RUB,58
RU000A0JV375,TQCB,ГТЛК БО-03,2024-06-13,96.91,97.53,96.84,97.66,97.26,158,153663.2,18.25,17.37,2024-12-10,5.9,,0.57,10.42,25.98,1000.0,RUB,58
RU000A0JV8G3,TQCB,ВЭБлизБ05,2024-06-13,88.81,88.81,88.81,88.81,88.81,82,72824.2,20.36,20.36,2025-02-04,7.83,,0.35,0.1,0.5,1000.0,RUB,58
RU000A0JV9D8,TQCB,ВЭБлизБ06,2024-06-13,98.51,92.28,92.28,98.51,93.17,7,6522.2,10.45,19.89,2025-02-18,8.07,,24.71,7.91,39.44,1000.0,RUB,58
RU000A0JVA10,TQCB,ГТЛК БО-04,2024-06-13,98.07,98.48,98.06,98.48,98.11,293,287468.5,17.74,17.68,2025-03-06,8.53,,2.65,13.8,34.41,1000.0,RUB,58
RU000A0JVD25,TQCB,РусГидро09,2024-06-13,90.54,90.54,90.54,90.54,90.54,1,905.4,12.64,12.64,2025-04-15,10.17,,0.02,0.01,0.05,1000.0,RUB,58
RU000A0JVFC6,TQCB,РостелБО-1,2024-06-13,93.27,93.27,93.27,93.27,93.27,3,2798.1,15.65,15.65,2025-05-16,11.0,,5.18,7.0,34.9,1000.0,RUB,58
RU000A0JVHH1,TQCB,ТрансФБО39,2024-06-13,90.24,90.24,90.24,90.24,90.24,1,902.4,21.03,21.03,2025-06-04,11.57,,1.86,8.5,42.38,1000.0,RUB,58
RU000A105104,TQOY,РУСАЛ БО05,2024-06-13,99.2996,98.6503,98.61,99.2998,98.6933,372,367275.06,9.66,14.92,2027-07-28,1.57,2024-08-05,14.32,3.9,19.45,1000.0,CNY,245
RU000A105112,TQOY,РУСАЛ БО06,2024-06-13,98.9,99.0,98.8,99.0999,98.6082,192,189806.7,13.1,15.68,2027-07-28,1.57,2024-08-05,14.32,3.9,19.45,1000.0,CNY,245
RU000A1054W1,TQOY,Полюс Б1P2,2024-06-13,91.7924,91.7,91.1002,92.3981,91.698,1486,1363465.47,6.81,6.84,2027-08-24,36.43,,11.14,3.8,18.95,1000.0,CNY,245
RU000A1057A0,TQOY,МЕТАЛИН1P1,2024-06-13,99.2599,98.5002,98.0701,99.35,99.0219,184,182252.42,6.26,7.28,2024-09-13,3.03,,7.64,3.1,7.73,1000.0,CNY,245
RU000A1057D4,TQOY,МЕТАЛИН1P2,2024-06-13,91.6612,92.5,90.9,92.5001,91.7281,261,239550.48,6.74,6.71,2027-09-10,37.23,,9.12,3.7,9.22,1000.0,CNY,245
RU000A1057S2,TQOY,Роснфт2P12,2024-06-13,98.8861,98.7,98.1271,99.5,99.0252,416,411945.01,7.56,6.99,2032-09-07,3.17,2024-09-20,7.19,3.05,15.21,1000.0,CNY,245
RU000A105C44,TQOY,РУСАЛ 1Р1,2024-06-13,97.518,96.6001,96.55,98.1,97.1504,236,229261.46,6.88,7.35,2025-04-24,10.37,,5.03,3.75,18.7,1000.0,CNY,245
RU000A105EW9,TQOY,Сегежа3P1R,2024-06-13,83.2,83.0,82.8021,83.3897,82.9656,192,159357.47,19.27,19.52,2037-10-22,16.47,2025-11-06,3.98,4.15,10.35,1000.0,CNY,245
RU000A105GS2,TQOY,ЮГК 1P1,2024-06-13,99.1744,98.71,98.7002,99.1961,98.8333,30,29649.99,5.99,6.83,2024-11-19,5.27,,2.49,3.95,19.7,1000.0,CNY,245
RU000A105M75,TQOY,МЕТАЛИН1P3,2024-06-13,97.2001,96.0,95.9,97.7,96.8008,18,17424.14,5.29,5.59,2025-12-11,17.87,,0.0,3.25,16.21,1000.0,CNY,245
RU000A105NH1,TQOY,АЛЬФАБ2Р20,2024-06-13,99.45,99.11,99.1001,99.54,99.3007,250,248251.71,5.13,5.43,2024-12-23,6.27,,18.96,4.0,20.05,1000.0,CNY,245
RU000A105PQ7,TQOY,РУСАЛ 1Р2,2024-06-13,98.0642,94.3101,94.2767,98.9572,96.1811,21,20198.02,5.38,6.77,2025-12-23,17.93,,8.55,3.95,9.85,1000.0,CNY,245
RU000A105ZC6,TQOY,Роснфт2P13,2024-06-13,100.0,99.9997,99.9997,100.3598,100.113,19,19021.48,6.07,5.92,2033-03-07,9.03,,14.3,6.0,29.92,1000.0,CNY,245
RU000A1060Q0,TQOY,СКФ 1Р1CNY,2024-06-13,96.7755,97.19,96.2217,97.19,96.5535,347,336314.79,7.02,7.17,2026-03-24,20.73,,10.71,4.95,24.68,1000.0,CNY,245
RU000A1061L9,TQOY,ЮГК 1P2,2024-06-13,99.4496,98.88,98.88,99.95,99.244,210,208473.7,6.3,6.58,2025-04-01,9.53,,10.85,5.5,27.42,1000.0,CNY,245
RU000A1063Z5,TQOY,ФосА1П1CHY,2024-06-13,99.4001,99.6,99.4,99.995,99.4152,558,554736.71,13.51,13.28,2026-04-09,0.9,,8.03,4.65,11.59,1000.0,CNY,245
