secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
KG000A3LSC78,TQCB,Кыргыз. 01,2024-06-19,97.0,97.0,97.0,97.0,97.0,4,385.49,18.73,18.73,2025-12-25,16.13,,3.5933,15.5,3.88,100.0,KGS,58
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-06-19,95.5,97.24,94.54,97.24,95.66,10739,1027336.3,18.89,18.75,2025-12-26,16.3,,3.3431,14.5,3.63,100.0,RUB,58
RU000A0JQ7Z2,TQCB,РЖД-19 обл,2024-06-19,99.83,99.89,99.61,99.94,99.84,1750,1747186.2,11.51,11.3,2024-07-08,0.6,,35.06,7.85,39.14,1000.0,RUB,58
RU000A0JQRD9,TQCB,РЖД-23 обл,2024-06-19,95.95,95.98,94.95,96.0,95.56,552,527516.2,16.03,16.86,2025-01-16,6.77,,32.91,7.85,39.14,1000.0,RUB,58
RU000A0JRU20,TQCB,СЗКК 03,2024-06-19,97.58,94.95,94.94,97.58,95.12,15,10115.73,20.38,31.19,2031-09-26,3.53,,15.57,10.69,37.79,709.0,RUB,58
RU000A0JRU46,TQCB,СЗКК 04,2024-06-19,94.99,91.46,91.46,94.99,93.23,2,1321.93,31.79,40.35,2031-09-26,3.53,,15.57,10.69,37.79,709.0,RUB,58
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2024-06-19,95.65,95.65,95.65,95.65,95.65,8,7652.0,16.83,16.83,2032-02-17,8.07,,28.73,9.28,46.27,1000.0,RUB,58
RU000A0JSGV0,TQCB,РЖД-32 обл,2024-06-19,88.43,89.45,88.43,89.64,89.08,24,21378.4,17.43,16.98,2032-06-25,21.83,,44.57,9.8,48.87,1000.0,RUB,58
RU000A0JSQ58,TQCB,ФСК РС-22,2024-06-19,99.1,99.1,99.1,99.1,99.1,1,991.0,19.89,19.89,2027-07-21,1.13,2024-07-31,36.85,9.15,45.62,1000.0,RUB,58
RU000A0JT403,TQCB,ВЭБ.РФ 18,2024-06-19,97.0,96.65,96.65,98.18,97.28,3,2918.3,20.32,19.07,2032-09-17,3.3,2024-10-01,17.23,7.67,38.24,1000.0,RUB,58
RU000A0JT6B2,TQCB,ВЭБ.РФ 19,2024-06-19,99.38,99.37,99.37,99.38,99.37,4,3974.9,15.11,15.12,2032-09-23,19.4,2026-04-04,29.59,14.21,70.86,1000.0,RUB,58
RU000A0JT7T2,TQCB,ФСК РС-21,2024-06-19,99.99,93.67,93.67,99.99,96.2,5,4809.9,12.32,17.93,2027-10-06,9.4,2025-04-16,23.01,12.0,59.84,1000.0,RUB,58
RU000A0JTU85,TQCB,РЖД-28 обл,2024-06-19,99.43,97.75,97.75,99.43,98.04,635,622550.3,16.34,18.54,2028-03-21,8.83,,34.93,15.0,74.79,1000.0,RUB,58
RU000A0JUAG0,TQIR,РСГ-ФинБ01,2024-06-19,99.99,98.07,98.07,100.0,99.76,24,23941.9,17.06,17.73,2025-11-11,4.83,,16.27,16.5,82.27,1000.0,RUB,58
RU000A0JUAH8,TQCB,РЖД-30 обл,2024-06-19,96.07,95.74,95.58,96.48,96.24,32,30797.5,18.1,17.58,2028-11-07,4.83,2024-11-15,6.66,6.75,33.66,1000.0,RUB,58
RU000A0JUU90,TQCB,АльфаБО-13,2024-06-19,99.0,97.16,96.27,99.0,98.48,59,58101.2,14.16,16.98,2029-08-30,2.57,,25.36,8.9,44.38,1000.0,RUB,58
RU000A0JUV08,TQCB,ГПБ БО-10,2024-06-19,97.64,97.65,96.31,97.98,97.45,7386,7197605.7,18.1,18.94,2024-09-26,3.27,,18.98,8.15,41.08,1000.0,RUB,58
RU000A0JUW31,TQCB,РСХБ БО13,2024-06-19,98.95,98.6,97.54,99.04,98.29,37,36367.9,15.87,18.77,2024-09-27,3.23,,24.71,11.0,27.42,1000.0,RUB,58
RU000A0JUW72,TQCB,РСХБ БО14,2024-06-19,98.59,98.46,95.05,99.01,96.69,64,61880.6,17.25,25.71,2024-09-30,3.3,,23.81,11.0,27.42,1000.0,RUB,58
RU000A0JV1X3,TQCB,РоснфтБО3,2024-06-19,96.89,96.8,96.8,97.42,97.0,231,224377.1,17.69,17.38,2024-11-28,5.37,,5.15,9.4,46.87,1000.0,RUB,58
RU000A0JV219,TQCB,РоснфтБО9,2024-06-19,97.28,97.02,96.81,97.79,97.42,245,238674.6,16.62,16.25,2024-11-28,5.37,,5.15,9.4,46.87,1000.0,RUB,58
RU000A0JV250,TQCB,РоснфтБО12,2024-06-19,100.0,100.0,100.0,100.0,100.0,530,530000.0,9.59,9.59,2024-11-28,5.37,,5.15,9.4,46.87,1000.0,RUB,58
RU000A0JV375,TQCB,ГТЛК БО-03,2024-06-19,96.8,96.81,96.8,97.3,97.26,580,564107.2,18.79,17.59,2024-12-10,5.7,,2.28,10.42,25.98,1000.0,RUB,58
RU000A0JV3R1,TQCB,РСХБ БО15,2024-06-19,98.54,97.56,95.15,98.54,97.51,11,10726.4,12.28,14.78,2024-12-13,5.8,,1.18,8.6,21.44,1000.0,RUB,58
RU000A0JVA10,TQCB,ГТЛК БО-04,2024-06-19,97.85,98.73,97.73,98.73,98.22,157,154197.6,18.19,17.55,2025-03-06,8.33,,4.92,13.8,34.41,1000.0,RUB,58
RU000A0JVD25,TQCB,РусГидро09,2024-06-19,86.67,87.42,86.67,87.42,87.3,6,5237.7,19.09,18.05,2025-04-15,9.97,,0.02,0.01,0.05,1000.0,RUB,58
RU000A0JVFC6,TQCB,РостелБО-1,2024-06-19,92.23,92.23,92.23,92.23,92.23,8,7378.4,17.27,17.27,2025-05-16,10.8,,6.33,7.0,34.9,1000.0,RUB,58
RU000A0JVHH1,TQCB,ТрансФБО39,2024-06-19,91.72,90.32,90.31,91.72,90.66,8,7253.1,19.15,20.64,2025-06-04,11.37,,3.26,8.5,42.38,1000.0,RUB,58
RU000A0JVM81,TQCB,Оренб35003,2024-06-19,98.88,98.88,98.5,99.2,98.85,398,157370.56,17.31,17.38,2025-07-03,5.97,,11.66,14.0,13.96,400.0,RUB,58
RU000A105104,TQOY,РУСАЛ БО05,2024-06-19,99.29,99.2885,98.9974,99.3996,97.5238,444,440275.08,10.61,29.46,2027-07-28,1.37,2024-08-05,14.96,3.9,19.45,1000.0,CNY,245
RU000A105112,TQOY,РУСАЛ БО06,2024-06-19,99.44,99.4996,98.75,99.5,98.9835,512,509155.16,9.15,13.65,2027-07-28,1.37,2024-08-05,14.96,3.9,19.45,1000.0,CNY,245
RU000A1054W1,TQOY,Полюс Б1P2,2024-06-19,91.03,91.3223,90.2012,91.55,89.9238,2334,2123491.89,7.12,7.55,2027-08-24,36.2,,11.76,3.8,18.95,1000.0,CNY,245
RU000A1057A0,TQOY,МЕТАЛИН1P1,2024-06-19,99.8499,99.2499,99.0007,100.3982,97.5097,262,261148.09,3.8,14.93,2024-09-13,2.83,,0.42,3.1,7.73,1000.0,CNY,245
RU000A1057D4,TQOY,МЕТАЛИН1P2,2024-06-19,91.9508,92.1637,91.05,92.1637,91.0411,220,202083.24,6.64,6.99,2027-09-10,37.0,,0.51,3.7,9.22,1000.0,CNY,245
RU000A1057S2,TQOY,Роснфт2P12,2024-06-19,98.95,99.0496,98.15,99.436,98.6377,466,459651.6,7.59,8.98,2032-09-07,2.97,2024-09-20,7.69,3.05,15.21,1000.0,CNY,245
RU000A105C44,TQOY,РУСАЛ 1Р1,2024-06-19,98.0375,97.6549,96.5503,98.2875,96.8543,382,373431.32,6.26,7.81,2025-04-24,10.17,,5.65,3.75,18.7,1000.0,CNY,245
RU000A105EW9,TQOY,Сегежа3P1R,2024-06-19,82.47,82.4,82.4,82.9,81.9206,274,226657.3,20.24,20.84,2037-10-22,16.27,2025-11-06,4.66,4.15,10.35,1000.0,CNY,245
RU000A105GS2,TQOY,ЮГК 1P1,2024-06-19,99.05,99.2489,98.68,99.249,98.5701,247,244547.78,6.39,7.63,2024-11-19,5.07,,3.14,3.95,19.7,1000.0,CNY,245
RU000A105M75,TQOY,МЕТАЛИН1P3,2024-06-19,96.5501,97.0,96.5501,99.0,96.759,25,24294.71,5.8,5.64,2025-12-11,17.67,,0.53,3.25,16.21,1000.0,CNY,245
RU000A105ML5,TQOY,НорНикБ1P5,2024-06-19,99.7,99.7,99.7,99.7,99.7,1,997.0,4.2,4.2,2025-12-15,17.77,,0.22,3.95,19.7,1000.0,CNY,245
RU000A105NH1,TQOY,АЛЬФАБ2Р20,2024-06-19,99.4499,99.1999,98.9702,99.4752,99.3479,109,108289.22,5.17,5.38,2024-12-23,6.07,,19.62,4.0,20.05,1000.0,CNY,245
RU000A105NL3,TQOY,НорНикБ1P6,2024-06-19,95.5004,96.7699,95.5001,97.1732,96.4304,802,773371.51,24.61,19.86,2026-06-18,3.03,,8.75,3.55,8.85,1000.0,CNY,245
RU000A105PQ7,TQOY,РУСАЛ 1Р2,2024-06-19,98.1,97.9,97.9,98.85,98.1513,76,74594.99,5.37,5.34,2025-12-23,17.73,,9.2,3.95,9.85,1000.0,CNY,245
RU000A1060Q0,TQOY,СКФ 1Р1CNY,2024-06-19,97.0982,96.8798,96.0001,97.3,95.2009,430,417211.73,6.83,8.08,2026-03-24,20.5,,11.53,4.95,24.68,1000.0,CNY,245
RU000A1061L9,TQOY,ЮГК 1P2,2024-06-19,98.8001,99.1998,98.5002,99.9496,97.5159,268,265155.11,7.22,9.04,2025-04-01,9.33,,11.75,5.5,27.42,1000.0,CNY,245
RU000A1063Z5,TQOY,ФосА1П1CHY,2024-06-19,99.35,99.5,99.35,101.5,99.6436,403,401563.81,17.15,11.34,2026-04-09,0.7,,8.79,4.65,11.59,1000.0,CNY,245
RU000A1071S3,TQOY,МЕТАЛИН1P5,2024-06-19,99.05,98.45,96.1,99.5388,97.3116,196,192048.13,6.41,7.49,2026-04-14,21.1,,10.08,5.75,28.67,1000.0,CNY,245
RU000A1076U8,TQOY,РУСАЛ 1Р5,2024-06-19,98.5001,98.1,98.1,99.9,98.508,404,400674.11,7.71,7.7,2026-05-08,21.73,,7.34,6.7,33.41,1000.0,CNY,245
RU000A107RH8,TQOY,РУСАЛ 1Р6,2024-06-19,99.1002,99.1916,98.5,99.5775,98.6234,1524,1514453.63,7.88,8.15,2026-08-05,24.0,,8.28,7.2,17.95,1000.0,CNY,245
RU000A107U81,TQOY,УралСт1Р03,2024-06-19,99.2594,99.2999,98.2228,99.4,98.5419,232,229987.06,7.74,8.23,2026-02-19,19.23,,5.22,7.05,17.58,1000.0,CNY,245
