Ticker,Weight
AFKS,0.13999999999999999
ALRS,0.0
GAZP,0.0
GMKN,0.0
LKOH,0.13999999999999999
MAGN,0.0
MTSS,0.0
MVID,0.0
NVTK,0.0
PHOR,0.0
ROSN,0.0
RUAL,0.13999999999999999
SBER,0.13999999999999999
SIBN,0.0
SNGS,0.0
TATN,0.13999999999999999
RISK_FREE,0.3
