secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-12-20,93.26,92.87,92.83,93.8,93.39,2256,210692.3,23.69,23.51,2025-12-26,11.2,,3.3833,14.5,3.63,100,RUB,58
RU000A0JQRD9,TQCB,РЖД-23 обл,2024-12-20,99.51,99.46,99.45,99.95,99.71,2503,2495627.1,15.95,12.57,2025-01-16,0.8,,33.34,7.85,39.14,1000,RUB,58
RU000A0JS4K9,TQCB,ЗСД 04,2024-12-20,94.6,94.6,94.6,94.6,94.6,1,946.0,11.25,11.25,2032-02-06,61.37,,33.97,9.84,49.07,1000,RUB,58
RU000A0JS934,TQCB,ЕАБР11,2024-12-20,99.0,98.99,98.99,99.0,99.0,3130,3098699.9,22.31,22.31,2025-01-24,1.07,,38.26,9.5,47.37,1000,RUB,58
RU000A0JSGV0,TQCB,РЖД-32 обл,2024-12-20,84.02,84.91,82.94,84.94,84.09,41,34477.9,24.06,23.99,2032-06-25,16.7,,45.11,9.8,48.87,1000,RUB,58
RU000A0JSQ58,TQCB,ФСК РС-22,2024-12-20,98.76,95.89,95.88,98.76,96.11,38,36521.5,19.09,24.8,2027-07-21,6.6,2025-07-30,65.32,16.0,79.78,1000,RUB,58
RU000A0JT403,TQCB,ВЭБ.РФ 18,2024-12-20,99.0,99.41,99.0,99.42,99.16,18,17848.7,23.47,22.74,2032-09-17,3.17,2025-04-01,42.74,18.57,92.6,1000,RUB,58
RU000A0JTU85,TQCB,РЖД-28 обл,2024-12-20,97.91,97.89,97.31,98.05,97.68,4773,4662063.7,24.96,26.09,2028-03-21,3.07,,35.75,15.0,74.79,1000,RUB,58
RU000A0JU0N7,TQCB,БМБанкБ02,2024-12-20,86.55,86.48,86.48,86.55,86.55,22,19040.3,21.15,21.15,2025-09-24,9.17,,0.02,0.01,0.05,1000,RUB,58
RU000A0JUAG0,TQCB,РСГ-ФинБ01,2024-12-20,94.01,66.42,66.42,99.68,92.1,197,181427.6,41.18,48.69,2025-11-11,4.7,,20.82,20.0,99.73,1000,RUB,58
RU000A0JUAH8,TQCB,РЖД-30 обл,2024-12-20,99.9,98.99,98.99,99.99,99.49,1102,1096337.3,23.77,24.36,2028-11-07,10.17,,23.42,22.5,112.19,1000,RUB,58
RU000A0JUT85,TQCB,ПЕРЕСВЕТБ2,2024-12-20,24.2,24.2,24.2,24.2,24.2,5,1210.0,15.13,15.13,2034-08-04,117.03,,38.48,0.51,87.58,1000,RUB,58
RU000A0JV805,TQCB,РСХБ БО8,2024-12-20,99.5,99.54,99.4,99.99,99.71,312,311098.3,21.42,18.97,2025-01-29,1.23,,20.96,15.0,37.4,1000,RUB,58
RU000A0JV8D0,TQCB,ВЭБлизБ04,2024-12-20,97.87,97.88,97.87,97.88,97.88,2,1957.5,22.44,22.32,2025-01-31,1.3,,0.38,0.1,0.5,1000,RUB,58
RU000A0JV9H9,TQCB,ВЭБлизБ07,2024-12-20,97.01,99.94,97.01,99.95,99.46,6,5967.5,29.61,11.53,2025-02-20,1.97,,26.01,7.91,39.44,1000,RUB,58
RU000A0JVA10,TQCB,ГТЛК БО-04,2024-12-20,98.6,98.38,98.21,98.8,98.63,1669,1646191.4,22.78,22.6,2025-03-06,2.43,,5.67,13.8,34.41,1000,RUB,58
RU000A0JVD25,TQCB,РусГидро09,2024-12-20,98.51,96.98,95.87,98.51,97.54,9,8778.6,4.98,8.39,2025-04-15,3.77,,0.02,0.01,0.05,1000,RUB,58
RU000A0JVFC6,TQCB,РостелБО-1,2024-12-20,98.89,98.89,98.89,98.89,98.89,1,988.9,10.15,10.15,2025-05-16,4.8,,6.71,7.0,34.9,1000,RUB,58
RU000A0JVHH1,TQCB,ТрансФБО39,2024-12-20,96.4,92.59,92.59,96.4,93.33,32,29865.1,17.92,26.74,2025-06-04,5.43,,3.73,8.5,42.38,1000,RUB,58
RU000A0JVM81,TQCB,Оренб35003,2024-12-20,96.37,96.14,95.85,96.37,96.21,3493,672093.54,23.26,23.65,2025-07-03,6.1,,5.98,14.0,6.98,200,RUB,58
RU000A0JVUK8,TQCB,СистемБ1P1,2024-12-20,92.76,91.27,90.8,95.0,91.83,90,82647.1,22.19,23.82,2025-09-30,9.03,,23.01,10.5,52.36,1000,RUB,58
RU000A0JVWD9,TQCB,ГТЛК БО-05,2024-12-20,94.89,93.39,93.39,94.9,93.77,481,451027.3,23.06,24.94,2025-10-17,9.3,,24.75,14.34,35.75,1000,RUB,58
