secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
KG000A3LSC78,TQCB,Кыргыз. 01,2025-02-06,92.0002,90.001,90.001,92.0002,90.5355,187,18983.44,28.22,30.66,2025-12-25,10.0,,1.9794,15.5,3.88,100,KGS,58
KG000A3LSJ06,TQCB,Кыргыз. 02,2025-02-06,95.99,95.0,95.0,96.7,96.01,6851,657787.52,20.78,20.75,2025-12-26,10.1,,1.6111,14.5,3.63,100,RUB,58
RU000A0JQAM6,TQCB,ДОМ.РФ15об,2025-02-06,95.1,99.02,95.1,99.02,95.84,25,23959.2,92.45,78.98,2028-09-15,1.2,,78.9,20.0,99.18,1000,RUB,58
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2025-02-06,99.37,99.64,99.37,99.64,99.54,26,25879.1,23.59,19.54,2032-02-17,0.6,,41.44,9.28,46.27,1000,RUB,58
RU000A0JSGV0,TQCB,РЖД-32 обл,2025-02-06,87.29,87.08,86.85,87.29,87.24,12155,10603800.4,21.76,21.81,2032-06-25,16.13,,9.13,9.8,48.87,1000,RUB,58
RU000A0JSQ58,TQCB,ФСК РС-22,2025-02-06,97.66,98.61,97.65,98.61,98.04,10,9804.0,22.77,21.73,2027-07-21,5.53,2025-07-30,6.58,16.0,79.78,1000,RUB,58
RU000A0JT403,TQCB,ВЭБ.РФ 18,2025-02-06,99.53,100.57,99.52,100.57,100.05,8,8003.7,22.73,18.35,2032-09-17,1.63,2025-04-01,67.16,18.57,92.6,1000,RUB,58
RU000A0JT6B2,TQCB,ВЭБ.РФ 19,2025-02-06,95.02,95.42,95.02,95.92,95.44,5,4772.1,20.1,19.62,2032-09-23,12.77,2026-04-04,49.05,14.21,70.86,1000,RUB,58
RU000A0JTU85,TQCB,РЖД-28 обл,2025-02-06,99.05,99.06,99.01,99.33,99.03,1598,1582544.3,23.67,23.86,2028-03-21,1.53,,55.48,15.0,74.79,1000,RUB,58
RU000A0JU0N7,TQCB,БМБанкБ02,2025-02-06,91.89,91.89,91.89,91.89,91.89,1,918.9,14.44,14.44,2025-09-24,7.63,,0.04,0.01,0.05,1000,RUB,58
RU000A0JUAH8,TQCB,РЖД-30 обл,2025-02-06,100.69,100.49,100.41,100.7,100.53,2679,2693200.4,22.39,22.65,2028-11-07,8.63,,53.01,22.5,112.19,1000,RUB,58
RU000A0JV9D8,TQCB,ВЭБлизБ06,2025-02-06,99.01,99.03,99.01,99.03,99.01,8,7921.1,48.34,48.34,2025-02-18,0.37,,36.84,7.91,39.44,1000,RUB,58
RU000A0JVA10,TQCB,ГТЛК БО-04,2025-02-06,99.7,99.54,99.51,99.7,99.7,25172,25096238.6,18.98,18.98,2025-03-06,0.9,,23.82,13.8,34.41,1000,RUB,58
RU000A0JVD25,TQCB,РусГидро09,2025-02-06,98.0,98.0,98.0,98.0,98.0,1,980.0,11.65,11.65,2025-04-15,2.23,,0.03,0.01,0.05,1000,RUB,58
RU000A0JVHH1,TQCB,ТрансФБО39,2025-02-06,95.06,95.06,95.06,95.06,95.06,1,950.6,26.9,26.9,2025-06-04,3.9,,14.9,8.5,42.38,1000,RUB,58
RU000A0JVM81,TQCB,Оренб35003,2025-02-06,97.32,97.9,97.19,97.9,97.48,4059,791313.12,22.84,22.33,2025-07-03,4.77,,2.68,14.0,6.98,200,RUB,58
RU000A0JVUK8,TQCB,СистемБ1P1,2025-02-06,94.38,94.52,94.38,94.52,93.27,43,40593.3,21.17,23.42,2025-09-30,7.5,,36.82,10.5,52.36,1000,RUB,58
RU000A0JVW71,TQCB,РЖД БО-02,2025-02-06,99.66,99.73,99.56,99.73,99.65,17936,17872407.4,22.5,22.51,2025-10-16,7.8,,64.44,21.0,104.71,1000,RUB,58
RU000A0JVWB3,TQCB,РСХБ БО9,2025-02-06,100.3,100.35,100.3,100.36,100.35,62,62216.2,20.69,20.38,2025-10-17,2.33,,11.51,21.0,52.36,1000,RUB,58
RU000A0JVWD9,TQCB,ГТЛК БО-05,2025-02-06,99.1,98.09,98.09,99.1,98.83,67,66213.6,16.67,17.15,2025-10-17,8.1,,7.86,14.34,35.75,1000,RUB,58
RU000A0JVWJ6,TQCB,ГТЛК БО-06,2025-02-06,93.3,93.26,93.25,93.57,93.52,427,399311.9,24.16,23.74,2025-10-20,8.23,,5.42,11.64,29.02,1000,RUB,58
RU000A0JVYG8,TQCB,РОСЭКСИМБ1,2025-02-06,95.51,95.51,95.51,95.51,95.51,1,955.1,23.49,23.49,2025-11-11,8.77,,36.87,15.65,78.04,1000,RUB,58
RU000A0JW0S4,TQCB,ПКТ 01,2025-02-06,87.37,91.86,87.37,91.86,87.88,39,34274.2,23.61,22.75,2025-12-09,10.0,,7.95,5.0,24.93,1000,RUB,58
RU000A0JW1P8,TQCB,ГТЛК БО-07,2025-02-06,92.15,92.32,91.77,92.49,92.2,114,105113.4,22.99,22.91,2025-12-16,9.9,,15.34,10.98,27.37,1000,RUB,58
RU000A0NRCJ8,TQOY,ВТБ С1-662,2025-02-06,85.0,85.0,85.0,85.0,85.0,41,34850.0,30.64,30.64,2025-09-17,7.4,,0.14,0.01,0.2,1000,CNY,245
RU000A105104,TQOY,РУСАЛ БО05,2025-02-06,98.79,98.9997,98.79,99.2965,99.0094,653,646717.18,11.49,10.97,2027-07-28,5.77,2025-08-04,1.86,8.5,42.38,1000,CNY,245
RU000A105112,TQOY,РУСАЛ БО06,2025-02-06,99.341,99.341,98.553,99.341,99.2272,16,15876.35,10.19,10.46,2027-07-28,5.77,2025-08-04,1.86,8.5,42.38,1000,CNY,245
RU000A1054W1,TQOY,Полюс Б1P2,2025-02-06,89.0699,88.9,88.75,89.07,88.7933,3571,3176108.69,8.87,9.01,2027-08-24,29.13,,16.97,3.8,18.95,1000,CNY,245
RU000A1057D4,TQOY,МЕТАЛИН1P2,2025-02-06,89.0,89.4204,88.4,89.4204,88.6162,1497,1326877.57,8.75,8.94,2027-09-10,29.9,,5.58,3.7,9.22,1000,CNY,245
RU000A1057S2,TQOY,Роснфт2P12,2025-02-06,100.9999,101.1,99.1115,101.4736,99.6845,2007,2001319.39,7.39,9.75,2032-09-07,7.1,,35.01,9.0,44.88,1000,CNY,245
RU000A105C44,TQOY,РУСАЛ 1Р1,2025-02-06,98.5512,98.7329,98.0,98.8998,98.3153,145,142898.96,11.21,12.49,2025-04-24,2.53,,10.79,3.75,18.7,1000,CNY,245
RU000A105EV1,TQOY,ЕАБР П3-04,2025-02-06,95.0003,95.0001,95.0001,95.7999,95.2002,4,3808.0,10.89,10.58,2027-11-07,9.0,,8.63,3.5,17.45,1000,CNY,245
