date,open,high,low,close,volume,SMA,EMA,RSI,MACD,MACD_signal,MACD_diff,BB_upper,BB_lower,BB_middle
2024-11-06,77.32,79.77,77.76,78.32,40396300,79.797,79.60999310605338,39.44320013848332,-2.3095291353390905,-2.483073840467994,0.1735447051289034,86.33924762600793,73.25475237399206,79.797
2024-11-07,77.9,79.2,76.8,79.1,42383730,79.51,79.5614223340483,43.347587353279785,-2.0709363081484753,-2.40064633400409,0.32971002585561493,85.63228062081497,73.38771937918504,79.51
2024-11-08,78.95,80.42,78.0,80.2,44945298,79.2865,79.62223925461512,48.400250276679515,-1.7726549044162425,-2.275048048086521,0.5023931436702784,84.94800253907975,73.62499746092026,79.2865
2024-11-09,80.39,80.54,80.12,80.51,467685,79.072,79.70678789703273,49.76014102795552,-1.4940281077096103,-2.118844060011139,0.6248159523015286,84.17966326219793,73.96433673780207,79.072
2024-11-10,80.54,81.66,80.35,81.21,864901,78.89699999999999,79.84995095445818,52.78599716789665,-1.2028643426806553,-1.9356481165450423,0.732783773864387,83.42717924590256,74.36682075409742,78.89699999999999
2024-11-11,80.8,81.96,80.63,81.58,47880350,78.797,80.01471753022406,54.35101523415094,-0.9315210584821187,-1.7348227049324576,0.8033016464503389,82.9846155506453,74.60938444935469,78.797
2024-11-12,81.2,81.84,80.33,80.68,21762512,78.72,80.07807776544082,50.00871638401708,-0.7801094135005684,-1.5438800466460798,0.7637706331455114,82.70474089496498,74.73525910503501,78.72
2024-11-13,80.03,81.28,79.45,79.41,23164841,78.55850000000001,80.01445131158931,44.59445960206364,-0.7539024618654508,-1.385884529689954,0.6319820678245032,82.13561769445828,74.98138230554174,78.55850000000001
2024-11-14,79.83,80.08,78.92,79.19,20802905,78.5235,79.935932139057,43.71159632589877,-0.7423283264035803,-1.2571732890326794,0.5148449626290992,82.06130313188939,74.98569686811061,78.5235
2024-11-15,78.8,81.0,78.96,80.79,16599017,78.588,80.01727193533729,51.267903848569055,-0.5971653618519213,-1.1251717035965279,0.5280063417446066,82.23986308615292,74.93613691384706,78.588
2024-11-16,80.89,81.1,80.64,80.79,278080,78.65899999999999,80.09086508435279,51.26790384856904,-0.47662839119917066,-0.9954630411170564,0.5188346499178857,82.42242875580318,74.8955712441968,78.65899999999999
2024-11-17,80.64,80.9,77.85,78.68,1501246,78.783,79.95649698108109,42.534828330404665,-0.5450780194205436,-0.9053860367777539,0.3603080173572103,82.3736328133083,75.1923671866917,78.783
2024-11-18,77.05,79.79,78.0,78.95,19091628,78.858,79.86064012574003,43.852828688383,-0.5709564686603983,-0.8385001231542828,0.2675436544938845,82.39640981233185,75.31959018766815,78.858
2024-11-19,79.24,79.33,76.92,77.06,25986437,78.9015,79.59391249471717,37.38839651562791,-0.735494211299482,-0.8178989407833227,0.0824047294838407,82.32723948221495,75.47576051778505,78.9015
2024-11-20,77.27,77.83,75.14,75.64,23338824,78.921,79.21734939998221,33.40416460671405,-0.9693002009876608,-0.8481791928241904,-0.12112100816347038,82.26688642963362,75.5751135703664,78.921
2024-11-21,76.0,76.19,74.13,76.3,33845472,78.905,78.9395065999839,36.77646916930821,-1.0887858031537547,-0.8963005148901033,-0.1924852882636514,82.29748286657521,75.5125171334248,78.905
2024-11-22,76.39,77.01,74.0,74.05,22934122,78.7515,78.47383930474734,31.011177966970195,-1.3494792429915492,-0.9869362605103925,-0.3625429824811567,82.68744347012331,74.81555652987667,78.7515
2024-11-23,77.0,74.69,74.22,74.4,150180,78.5935,78.08585460905712,32.776573692986005,-1.5104273312634149,-1.0916344746609972,-0.4187928566024177,82.94033459542763,74.24666540457238,78.5935
2024-11-24,74.4,74.46,74.05,74.18,168984,78.42099999999999,77.71386845581358,32.218479249644275,-1.6368632712910767,-1.200680233987013,-0.4361830373040636,83.16294854463926,73.67905145536072,78.42099999999999
2024-11-25,74.39,74.43,69.94,70.11,59759201,78.0575,76.98969050764086,24.05737682269779,-2.0419414206427717,-1.368932471318165,-0.6730089493246068,84.0203311228817,72.09466887711831,78.0575
2024-11-26,70.76,72.37,67.9,68.23,95661632,77.55300000000001,76.15543426881791,21.36522589559705,-2.4860118633468744,-1.592348349723907,-0.8936635136229674,84.89053664386127,70.21546335613876,77.55300000000001
2024-11-27,68.58,70.03,66.02,70.02,68286212,77.099,75.57110719559716,29.45935996551316,-2.6628076590455834,-1.8064402115882423,-0.8563674474573411,85.09184404952373,69.10615595047628,77.099
2024-11-28,70.18,70.59,67.88,69.28,42513225,76.553,74.97195412934981,28.16848945184431,-2.830008836199312,-2.0111539365104565,-0.8188548996888554,85.09684012022737,68.00915987977262,76.553
2024-11-29,69.48,70.45,68.88,69.5,31918632,76.0025,74.4508156408403,29.16229067515566,-2.9112062389699105,-2.1911643970023476,-0.7200418419675629,84.86829917435574,67.13670082564425,76.0025
2024-11-30,69.81,69.81,69.28,69.67,337616,75.42550000000001,73.99549986552218,29.968575364147824,-2.9280850446851048,-2.338548526538899,-0.5895365181462058,84.3623439059887,66.48865609401133,75.42550000000001
2024-12-01,69.89,69.88,69.53,69.89,299604,74.841,73.60449987832959,31.06212930929553,-2.89039083212937,-2.448916987656993,-0.4414738444723767,83.61900637958342,66.06299362041656,74.841
2024-12-02,69.98,70.15,68.94,69.27,29329254,74.2705,73.19169036610772,29.656654394377412,-2.8773780920115826,-2.534609208527911,-0.3427688834836715,82.93882965455326,65.60217034544674,74.2705
2024-12-03,69.67,69.54,67.08,67.28,24865752,73.664,72.62867223600223,25.645661829799835,-2.9931387304718697,-2.626315112916703,-0.3668236175551667,82.50476331546137,64.82323668453863,73.664
2024-12-04,66.96,69.0,65.05,65.38,66028871,72.9735,71.93832249924012,22.51467911286983,-3.2012914958698673,-2.741310389507336,-0.4599811063625312,82.13153095648885,63.81546904351116,72.9735
2024-12-05,65.79,67.16,64.4,66.95,55671347,72.28150000000001,71.46324416597915,30.107892900019422,-3.2026500272116465,-2.833578317048198,-0.3690717101634484,81.05595445597665,63.50704554402338,72.28150000000001
2024-12-06,67.19,67.96,66.17,67.52,31590789,71.61800000000001,71.08769710255257,32.68697510850798,-3.121746881941391,-2.891212030026837,-0.23053485191455403,79.69794950479324,63.538050495206775,71.61800000000001
2024-12-07,68.0,67.85,67.57,67.59,112448,71.0635,70.75458309278565,33.01388623505238,-3.017201718189014,-2.9164099676592725,-0.10079175052974154,78.63491274796247,63.49208725203753,71.0635
2024-12-08,67.9,68.33,67.56,68.22,649480,70.527,70.51319422680606,36.02527095892832,-2.8506526386885582,-2.90325850186513,0.05260586317657179,77.26144014005685,63.792559859943154,70.527
2024-12-09,67.74,68.75,67.59,68.1,18866629,70.079,70.28336620520548,35.69609542086242,-2.6972520477558533,-2.862057211043275,0.16480516328742167,76.17751752477673,63.98048247522325,70.079
2024-12-10,68.2,68.44,66.78,66.94,21910359,69.64399999999999,69.96495037613829,32.59553735056822,-2.6388640970506714,-2.817418588244754,0.17855449119408284,75.32033120950577,63.967668790494216,69.64399999999999
2024-12-11,67.38,67.82,66.78,67.81,18211590,69.2195,69.75971700698226,37.01436073923525,-2.493644316902163,-2.7526637339762363,0.2590194170740734,74.04776873734359,64.3912312626564,69.2195
2024-12-12,67.8,68.58,66.55,66.57,24650866,68.8455,69.4559344348887,33.63031627498496,-2.4503679157384965,-2.6922045703286885,0.241836654590192,73.26023657198363,64.43076342801638,68.8455
2024-12-13,66.8,66.94,65.92,66.38,18916782,68.44449999999999,69.16298829823263,33.13049999612342,-2.4036941778953036,-2.6345024918420115,0.23080831394670787,72.1716891553837,64.71731084461628,68.44449999999999
2024-12-14,66.65,66.67,66.31,66.35,89740,68.053,68.89508465078191,33.04698516105101,-2.3421270707202098,-2.5760274076176515,0.23390033689744172,70.80564309346673,65.30035690653327,68.053
2024-12-15,66.5,66.6,66.2,66.36,115707,67.8655,68.65364801737411,33.1075159577353,-2.266402105603291,-2.5141023472147794,0.24770024161148863,70.54195642595022,65.18904357404978,67.8655
2024-12-16,66.15,66.47,63.98,64.25,26355915,67.6665,68.23425296810038,27.465213421122556,-2.3495645733253383,-2.4811947924368916,0.13163021911155326,70.76372633980958,64.56927366019042,67.6665
2024-12-17,64.39,64.75,63.72,64.21,16297490,67.376,67.85099078066224,27.369985007222226,-2.3911355714172515,-2.4631829482329635,0.07204737681571194,70.62206469436614,64.12993530563386,67.376
2024-12-18,64.29,65.31,63.75,65.23,19846631,67.1735,67.60137261107536,33.68428077374483,-2.3150885121283835,-2.4335640610120475,0.11847554888366396,70.4244892340656,63.922510765934405,67.1735
2024-12-19,64.96,66.13,64.94,65.95,29373705,66.99600000000001,67.44409902906818,37.795295444918175,-2.1716888102681082,-2.3811890108632596,0.2095002005951514,70.10401801796748,63.887981982032535,66.99600000000001
2024-12-20,65.64,73.18,65.74,72.89,61302053,67.157,67.96275626439503,62.1509287611552,-1.4809717924543122,-2.20114556718147,0.7201737747271579,71.03951001286673,63.274489987133265,67.157
2024-12-21,72.75,72.99,72.61,72.66,319175,67.2955,68.41011281064311,61.29438426102793,-0.9412821426861768,-1.9491728822824115,1.0078907395962347,71.71815745904094,62.87284254095908,67.2955
2024-12-22,72.84,73.56,72.66,73.53,563399,67.5085,68.89772111439139,63.35184036531193,-0.43831980007369964,-1.647002265840669,1.2086824657669695,72.64391536781693,62.373084632183065,67.5085
2024-12-23,73.68,74.62,73.16,74.19,37033852,67.85400000000001,69.40174767492555,64.8771422560846,0.013383685449738891,-1.3149250755825876,1.3283087610323265,73.7542589773679,61.95374102263214,67.85400000000001
2024-12-24,74.07,74.62,72.9,73.89,33380581,68.2795,69.82920027731359,63.58175929202086,0.343198283105437,-0.9833004038449827,1.3264986869504196,74.61601157972666,61.94298842027333,68.2795
2024-12-25,73.95,76.66,73.18,76.53,53847459,68.7585,70.4673716794742,69.3764398923719,0.8082872324583974,-0.6249828765843067,1.433270109042704,76.0037916435441,61.51320835645589,68.7585
2024-12-26,76.2,77.58,75.7,75.74,41538424,69.1695,70.9695267576195,65.99257167488148,1.100441967906363,-0.2798979076861728,1.3803398755925358,76.9963805408036,61.342619459196406,69.1695
2024-12-27,75.55,76.89,75.55,76.49,22922110,69.61449999999999,71.49528611403669,67.60789497945524,1.3766265387797603,0.0514069816070138,1.3252195571727465,78.02205249760652,61.20694750239346,69.61449999999999
2024-12-28,74.03,78.47,76.49,78.04,25333703,70.10549999999999,72.11859219841415,70.70486040758095,1.7009691337514568,0.3813194120359024,1.3196497217155543,79.24505682733083,60.96594317266916,70.10549999999999
2024-12-29,78.04,78.7,77.86,78.89,446894,70.64500000000001,72.76348817951757,72.27056599538105,2.003505706635238,0.7057566709557695,1.2977490356794683,80.49367199169562,60.7963280083044,70.64500000000001
2024-12-30,79.19,80.38,78.6,80.21,22152697,71.30850000000001,73.47267978146827,74.54574037261789,2.3230029565397956,1.029205928072575,1.2937970284672207,81.83408079157675,60.78291920842326,71.30850000000001
2024-12-31,80.21,80.96,79.89,80.24,607230,71.93,74.11718646894748,74.59675501966711,2.5492415089545943,1.333213044248979,1.2160284647056154,83.00922560470764,60.85077439529237,71.93
2025-01-02,80.57,80.93,80.34,80.6,545173,72.63149999999999,74.73459728142868,75.23808936475591,2.726160699490933,1.61180257529737,1.114358124193563,84.03626615279809,61.22673384720189,72.63149999999999
2025-01-03,81.0,80.98,77.56,77.88,20202015,73.2065,75.03415944510213,62.41640358480187,2.616725185529475,1.8127870973437912,0.8039380881856839,84.45102271108067,61.961977288919336,73.2065
2025-01-04,77.75,78.04,77.7,77.95,149536,73.7865,75.3118585455686,62.59307779841019,2.5067489260379716,1.9515794630826273,0.5551694629553443,84.74968981866176,62.82331018133824,73.7865
2025-01-05,77.95,77.97,76.61,77.08,692830,74.3225,75.48025296980016,58.887918130330306,2.3226165412393556,2.0257868787139732,0.29682966252538234,84.8192230600797,63.82577693992032,74.3225
2025-01-06,76.91,78.59,76.69,78.44,10955490,75.032,75.762133639343,62.613544142414284,2.2603747407134875,2.0727044511138764,0.18767028959961118,84.58539437058936,65.47860562941064,75.032
2025-01-07,78.23,78.41,77.8,78.37,310007,75.74,76.01050186416748,62.300600713456795,2.18026649539307,2.0942168599697153,0.08604963542335486,83.99030908511966,67.48969091488033,75.74
2025-01-08,78.5,79.05,78.02,78.64,10179199,76.41049999999998,76.26093025805629,63.067358729606,2.1141957448383977,2.098212636943452,0.015983107894945725,83.18244942391095,69.63855057608902,76.41049999999998
2025-01-09,78.63,78.96,76.03,76.04,21066890,76.91499999999999,76.23988928109856,52.082176051823176,1.8309301055737564,2.044756130669513,-0.21382602509575666,81.70919023402365,72.12080976597633,76.91499999999999
2025-01-10,76.04,79.48,75.56,79.28,37694810,77.2345,76.52942363527964,61.160956468374074,1.846594575032256,2.0051238195420615,-0.15852924450980543,81.75716061074759,72.7118393892524,77.2345
2025-01-11,79.39,79.44,79.05,79.34,272380,77.5685,76.79709757477681,61.307158018689364,1.8426098194794207,1.9726210195295335,-0.1300112000501128,81.65624399883451,73.48075600116549,77.5685
2025-01-12,79.3,80.05,79.19,79.94,436769,77.889,77.09642161527427,62.814599955341166,1.8663527053627718,1.9513673566961813,-0.08501465133340957,81.65220023384452,74.12579976615547,77.889
2025-01-13,79.71,80.8,79.01,79.36,32958344,78.1475,77.31200050905767,60.36629283284676,1.8174178985150888,1.924577465059963,-0.10715956654487413,81.55200216625094,74.74299783374904,78.1475
2025-01-14,79.17,81.95,78.64,81.27,36215789,78.5165,77.68895284152836,65.17945913548596,1.9107320196627455,1.9218083759805196,-0.011076356317774039,81.57766497432061,75.45533502567937,78.5165
2025-01-15,81.72,83.07,80.13,82.5,35795968,78.815,78.14714780900185,67.88429007450895,2.0601863080871254,1.9494839624018407,0.1107023456852847,82.19120200817534,75.43879799182466,78.815
2025-01-16,82.37,85.12,81.74,84.56,55525400,79.256,78.75789563671596,71.83090137738628,2.3181327014898443,2.0232137102194416,0.29491899127040266,83.17144326992577,75.34055673007423,79.256
2025-01-17,84.01,87.4,84.26,87.3,53756566,79.79650000000001,79.57142938560015,76.0471981858533,2.712385486047637,2.161048065385081,0.5513374206625561,84.85349228791254,74.73950771208747,79.79650000000001
2025-01-18,87.3,87.89,87.04,87.67,472427,80.27799999999999,80.3427218250668,76.55746651640042,3.019878288922868,2.3328141100926385,0.6870641788302296,86.31349036947344,74.24250963052654,80.27799999999999
2025-01-19,87.56,87.74,87.35,87.73,342838,80.72,81.0462721274414,76.64435622608991,3.231163210959892,2.5124839302660895,0.7186792806938023,87.52932008353307,73.91067991646693,80.72
2025-01-20,87.79,88.97,85.65,86.17,42135806,81.018,81.53424621054222,69.43795024646565,3.2354330135705567,2.657073746926983,0.5783592666435737,88.22217267977432,73.81382732022568,81.018
2025-01-21,85.86,87.58,85.52,87.69,24311696,81.3905,82.12050847620486,72.18243791128937,3.323160830276109,2.7902911635968084,0.5328696666793005,89.1446691366649,73.6363308633351,81.3905
2025-01-22,87.3,88.13,85.81,86.01,29768138,81.661,82.49093624037583,65.21204873908954,3.2200055774924152,2.87623404637593,0.3437715311164853,89.65958962567817,73.66241037432184,81.661
2025-01-23,86.28,87.8,85.65,87.8,22961433,82.15700000000001,82.99656136034004,68.68217664815971,3.2452827375337705,2.950043784607498,0.29523895292627245,90.38327765152664,73.93072234847338,82.15700000000001
2025-01-24,87.81,88.48,86.61,87.56,28890903,82.6375,83.43117456411719,67.70697830122208,3.208958202095701,3.0018266681051387,0.2071315339905624,90.94694252041052,74.32805747958949,82.6375
2025-01-25,87.56,87.62,86.79,87.15,438305,83.14099999999999,83.78534841515365,65.9833617994013,3.111222931287003,3.0237059207415116,0.08751701054549121,91.26061550813867,75.02138449186131,83.14099999999999
2025-01-26,87.15,87.28,86.96,87.16,140616,83.57700000000001,84.10674380418664,66.00609230671688,2.9999919022341857,3.0189631170400464,-0.018971214805860726,91.5756476356948,75.57835236430522,83.57700000000001
2025-01-27,87.28,87.39,83.55,83.72,39470799,83.8445,84.06991106093076,52.90862461669382,2.6042411882784506,2.9360187312877275,-0.33177754300927687,91.47821855651006,76.21078144348994,83.8445
2025-01-28,83.48,84.83,82.54,84.66,34310455,84.1455,84.12611000750879,55.50670156939889,2.339487880327056,2.8167125610955934,-0.47722468076853763,91.39993995081673,76.89106004918327,84.1455
2025-01-29,84.55,85.17,83.65,83.95,25708214,84.541,84.10933762584128,53.12270306186891,2.048761067768808,2.6631222624302366,-0.6143611946614285,90.77550366909875,78.30649633090124,84.541
2025-01-30,84.0,84.3,83.05,83.85,26863409,84.7695,84.08463880433258,52.77887051422292,1.7896587380691216,2.488429557558014,-0.6987708194888924,90.53318449865237,79.00581550134761,84.7695
2025-01-31,84.0,86.3,83.41,83.9,76085757,84.9975,84.06705415630091,52.94287167740018,1.5702519699218556,2.3047940400307825,-0.7345420701089269,90.21932295755092,79.77567704244909,84.9975
2025-02-01,84.19,84.63,83.91,84.34,470269,85.2175,84.09304899855798,54.442346774638196,1.4155571861036549,2.126946669245357,-0.7113894831417023,89.91267145586886,80.52232854413114,85.2175
2025-02-02,84.36,84.4,83.99,84.0,246379,85.4495,84.0841871891715,53.035990216865834,1.2511033562050216,1.95177800663729,-0.7006746504322685,89.35638354062489,81.54261645937511,85.4495
2025-02-03,84.0,84.3,81.39,81.96,40061588,85.48400000000001,83.88188364734565,45.449758276042104,0.945265132139653,1.7504754317377627,-0.8052102995981096,89.25237577744123,81.71562422255879,85.48400000000001
2025-02-04,82.0,82.38,80.0,80.35,32273051,85.37650000000001,83.54551377616987,40.52324110982666,0.5664429892720477,1.5136689432446198,-0.947225953972572,89.57711555013141,81.1758844498686,85.37650000000001
2025-02-05,80.35,82.7,79.12,82.09,36894812,85.253,83.40689341653464,47.18615587449515,0.40199324213335785,1.2913338030223676,-0.8893405608890097,89.68143584124302,80.82456415875698,85.253
2025-02-06,82.79,83.26,81.48,82.4,29299631,85.008,83.31099880543611,48.29744257775141,0.2932990728123457,1.0917268569803633,-0.7984277841680176,89.49808062288481,80.51791937711518,85.008
2025-02-07,82.3,82.89,80.99,81.41,31099087,84.695,83.12995130015648,45.03819396242218,0.12582302479374619,0.8985460905430399,-0.7727230657492937,89.27111407200539,80.1188859279946,84.695
2025-02-08,81.41,81.43,80.84,80.97,130396,84.357,82.92424165252253,43.62899998377216,-0.04192399886520093,0.7104520726613918,-0.7523760715265927,88.98482065339678,79.72917934660322,84.357
2025-02-09,80.97,82.48,80.96,82.44,988854,84.1705,82.87812339990133,49.332820872312936,-0.05560700601833446,0.5572402569254465,-0.612847262943781,88.7916664112003,79.54933358879971,84.1705
2025-02-10,81.8,82.14,79.8,80.0,42254099,83.786,82.60401640943454,41.776662429012475,-0.26033748733753725,0.3937247080728498,-0.6540621954103871,88.4513034199295,79.1206965800705,83.786
2025-02-11,80.24,82.08,80.15,82.11,27636653,83.591,82.55696722758363,49.04491410329614,-0.2494529642988681,0.26508917359850626,-0.5145421378973744,88.19377264265853,78.98822735734146,83.591
2025-02-12,82.11,88.04,81.22,88.14,139119077,83.608,83.08868463448043,63.18794434536939,0.24294320576618134,0.26065998003204127,-0.017716774265859936,88.27489447063097,78.94110552936904,83.608
2025-02-13,88.59,89.74,85.24,89.54,141074899,83.70700000000001,83.70309562167277,65.57686002908144,0.7376360090277814,0.35605518583118934,0.38158082319659203,88.77205320801332,78.6419467919867,83.70700000000001
2025-02-14,85.02,94.0,86.23,87.98,275075458,83.7485,84.11041984818013,60.83908260180569,0.9923652878335645,0.4833172062316644,0.5090480816019001,88.93779002851122,78.5592099714888,83.7485
2025-02-15,87.98,90.66,87.7,89.7,2197501,83.8755,84.64276081502011,63.93309102924,1.3178384801989722,0.650221461025126,0.6676170191738462,89.49872140769914,78.25227859230087,83.8755
2025-02-16,89.7,90.71,89.06,90.47,3826650,84.213,85.19773597549438,65.25648558388505,1.6192452436738591,0.8440262175548726,0.7752190261189865,90.52629105934501,77.89970894065497,84.213
2025-02-17,90.44,98.71,90.44,98.76,342191024,84.918,86.48938016830444,75.62595469717579,2.498247747892947,1.1748705236224875,1.3233772242704593,93.87079978554226,75.96520021445775,84.918
2025-02-18,99.73,100.35,90.81,91.73,453800162,85.307,86.9884868189421,59.42802379013501,2.597657142960415,1.459427847490073,1.138229295470342,94.7219139135738,75.8920860864262,85.307
2025-02-19,92.9,94.92,91.0,94.5,189983768,85.83950000000002,87.7038690266619,62.80824035621417,2.8669077272102896,1.7409238234341164,1.1259839037761732,96.03675742540638,75.64224257459365,85.83950000000002
2025-02-20,94.53,94.97,92.5,92.92,118970080,86.2905,88.20064340507506,59.75035730597061,2.919147840486289,1.976568626844551,0.9425792136417381,96.89450014145629,75.6864998585437,86.2905
2025-02-21,92.61,93.44,90.9,92.58,95062843,86.70250000000001,88.6177249855441,59.083736732129374,2.8996875549847374,2.1611924124725883,0.7384951425121491,97.6073849145695,75.79761508543054,86.70250000000001
2025-02-22,92.57,93.16,92.33,93.16,2423619,87.1605,89.05032260596847,59.905518622650696,2.8976638264010717,2.308486695258285,0.5891771311427867,98.33889966184806,75.98210033815194,87.1605
2025-02-23,93.16,94.0,92.7,93.22,3350317,87.7235,89.44743473873338,59.9950308743404,2.8678427988622985,2.420357915979088,0.44748488288321076,98.93167607820311,76.51532392179689,87.7235
2025-02-24,92.84,96.14,92.66,96.22,155021506,88.517,90.0924409540921,64.28807921745636,3.0511130160457327,2.5465089359924167,0.504604080053316,99.77173429273228,77.26226570726772,88.517
2025-02-25,96.45,97.26,93.53,93.68,198593547,89.0965,90.43411324417856,58.55830532217944,2.957309191718849,2.6286689871377034,0.32864020458114584,100.15976403011354,78.03323596988648,89.0965
2025-02-26,93.89,94.28,89.98,90.48,156378554,89.50050000000002,90.43848341139966,52.24116099443485,2.5948439824403096,2.621903986198225,-0.027060003757915396,100.13803444177756,78.86296555822247,89.50050000000002
2025-02-27,90.47,91.69,89.11,89.3,104191752,89.89500000000001,90.33005641983779,50.095089581523496,2.187159342892272,2.5349550575370343,-0.3477957146447621,99.86753327896194,79.92246672103808,89.89500000000001
2025-02-28,88.99,92.44,88.62,91.67,141084477,90.42999999999999,90.45767009413895,54.16753771006877,2.031883236774661,2.4343406933845597,-0.40245745660989884,99.54073652346521,81.31926347653477,90.42999999999999
2025-03-01,91.9,92.37,91.26,91.42,2977891,90.87899999999999,90.54932056136381,53.670006561599365,1.867129783414427,2.320898511390533,-0.45376872797610623,99.22328642844927,82.53471357155071,90.87899999999999
2025-03-02,91.42,91.43,90.41,90.53,5756718,91.40549999999999,90.54748050790059,51.84435725289803,1.6457744591758967,2.185873700947606,-0.5400992417717094,98.10416695694019,84.70683304305979,91.40549999999999
2025-03-03,90.49,91.4,88.2,90.77,104760894,91.8385,90.56867284048148,52.315410149359266,1.4727379577448545,2.043246552307056,-0.5705085945622015,97.0271116640198,86.6498883359802,91.8385
2025-03-04,91.0,94.26,91.0,93.18,111086804,92.09049999999999,90.81737066519753,56.87705425351992,1.512635422917171,1.9371243264290792,-0.42448890351190816,97.01917314801885,87.16182685198113,92.09049999999999
2025-03-05,93.3,93.37,90.48,90.52,100456586,92.1395,90.78904964946443,51.06996879362258,1.3144623779904379,1.812591936741351,-0.49812955875091314,96.98454891616196,87.29445108383804,92.1395
2025-03-06,90.53,91.52,89.55,91.15,59628279,92.298,90.82342587332496,52.31183644989184,1.1944753783699014,1.6889686250670612,-0.4944932466971599,96.78236662194362,87.81363337805638,92.298
2025-03-07,91.18,93.52,89.0,90.92,159224200,92.359,90.83262340919877,51.79499234546708,1.068508636463548,1.5648766273463588,-0.4963679908828107,96.73215858390729,87.9858414160927,92.359
2025-03-08,90.92,91.45,90.87,91.16,787243,92.39349999999999,90.86380213213222,52.324320001422265,0.9767853072040111,1.4472583633178893,-0.47047305611387813,96.71711087518314,88.06988912481684,92.39349999999999
2025-03-09,91.17,91.48,91.01,91.11,845490,92.011,90.88724954811963,52.19572892193964,0.8898022394684233,1.3357671385479961,-0.4459648990795728,95.22524890137683,88.79675109862316,92.011
2025-03-10,91.19,91.9,90.33,90.99,47162079,91.974,90.89703530544156,51.866279861546296,0.8019402662913251,1.229001764096662,-0.42706149780533686,95.21724158828822,88.73075841171179,91.974
2025-03-11,91.29,91.7,89.9,90.7,64236484,91.78399999999999,90.87827003825666,51.02804888798706,0.7008297144711975,1.1233673541715692,-0.4225376397003717,94.85364102135776,88.71435897864222,91.78399999999999
2025-03-12,90.6,91.02,89.94,90.31,37364218,91.65350000000001,90.82414908223221,49.86099518673418,0.5825142711423581,1.015196737565727,-0.43268246642336883,94.7407335512563,88.56626644874372,91.65350000000001
2025-03-13,90.01,91.55,87.7,89.86,114486726,91.5175,90.73232536011486,48.483134968014134,0.447281211313296,0.9016136323152408,-0.4543324210019448,94.66848000628417,88.36651999371583,91.5175
2025-03-14,89.5,91.37,89.28,91.17,53089102,91.418,90.77400865915153,52.59041085900115,0.4407335865319766,0.809437623158588,-0.36870403662661144,94.47964400281984,88.35635599718017,91.418
2025-03-15,91.16,91.39,90.77,91.16,1762548,91.315,90.81076973923234,52.55596477553233,0.42978335530408174,0.7335067695876868,-0.30372341428360505,94.26374549596989,88.36625450403011,91.315
2025-03-16,91.03,92.47,90.76,92.35,9067240,91.1215,90.95736309740069,56.22998565139389,0.511235073227482,0.6890524303156459,-0.17781735708816393,93.10839984649526,89.13460015350473,91.1215
2025-03-17,92.5,93.61,92.12,92.6,84839865,91.0675,91.11380470717205,56.98363860031563,0.5891675009654307,0.6690754444456029,-0.07990794348017216,92.81796136775505,89.31703863224494,91.0675
2025-03-18,93.0,93.09,90.12,90.13,119458595,91.05,91.02010902077471,48.16042741392442,0.4464744742534066,0.6245552504071636,-0.17808077615375706,92.83034828053471,89.26965171946529,91.05
2025-03-19,90.38,91.04,89.36,90.65,58220298,91.11749999999999,90.98486054260569,49.91853166689663,0.3710713966385413,0.5738584796534392,-0.2027870830148979,92.7209073094516,89.51409269054838,91.11749999999999
2025-03-20,90.66,91.29,90.4,90.72,38319458,91.07,90.9596357290242,50.16355623729615,0.31335022304696736,0.5217568283321449,-0.20840660528517752,92.6613641946465,89.47863580535349,91.07
2025-03-21,90.62,91.28,89.66,89.95,43132645,90.9965,90.8634799453076,47.41547206823074,0.2031316372068801,0.45803179010709194,-0.25490015290021184,92.65095187297877,89.34204812702123,90.9965
2025-03-22,89.95,90.03,89.7,89.84,444782,90.962,90.76600566480212,47.01919083366879,0.10568822508479059,0.3875630771026317,-0.2818748520178411,92.68142548544651,89.2425745145535,90.962
2025-03-23,89.84,90.04,89.66,89.76,476198,90.9115,90.67019560148763,46.71341229115478,0.02175748082862583,0.31440195784783054,-0.2926444770192047,92.70811097625585,89.11488902374415,90.9115
2025-03-24,89.82,89.82,88.54,89.05,30074585,90.705,90.51589125848881,43.97979269938497,-0.10088634992283119,0.2313442962936982,-0.3322306462165294,92.35456357864835,89.05543642135164,90.705
2025-03-25,88.82,91.38,87.8,90.99,71624735,90.7285,90.56104447196607,52.20920474339462,-0.04106728455803932,0.17686198012335072,-0.21792926468139004,92.38024180791162,89.07675819208838,90.7285
2025-03-26,91.22,91.33,88.95,89.11,51942776,90.6265,90.42284976035026,45.269089826718314,-0.14370400218325585,0.11274878366202941,-0.25645278584528525,92.4083560547932,88.84464394520678,90.6265
2025-03-27,89.02,89.74,87.02,87.07,60801126,90.434,90.103530735555,39.18256439240395,-0.3852147752265722,0.01315607188430909,-0.39837084711088133,92.7875709039677,88.08042909603229,90.434
2025-03-28,87.0,87.31,82.13,82.42,110514970,89.997,89.37176590359738,29.459544490551124,-0.9409828763263022,-0.17767171775781318,-0.763311158568489,94.18207395394678,85.81192604605322,89.997
2025-03-29,82.53,82.89,80.01,81.08,6261479,89.49549999999999,88.58207391277858,27.35309377719821,-1.4725848600787685,-0.4366543462220043,-1.0359305138567643,95.16680134977891,83.82419865022108,89.49549999999999
